id,file_name,source_path,jurisdiction,court,title,relevant_law,gdpr_articles,decided,published,fine,fine_amount,fine_currency,parties,national_case_number_name,european_case_law_identifier,appeal_from,appeal_to,original_languages,original_source
DE_300,MT_VG_Köln_-_25_K_2138_19.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_VG_Köln_-_25_K_2138_19.md,Germany,VG Köln (Germany),VG Köln - 25 K 2138/19,Article 16 GDPR§ 12 Bundesmeldegesetz (Federal Registration Act),16,25/03/2022,,,,,,25 K 2138/19,ECLI:DE:VGK:2022:0325.25K2138.19.00,,Unknown,German,Justiz-online (in German)
DE_301,MT_VG_Köln_-_6_K_3228_19.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_VG_Köln_-_6_K_3228_19.md,Germany,VG Köln (Germany),VG Köln - 6 K 3228/19,Article 6(1)(f) GDPRArt. 5(1)(S. 2) GG (German Constitution),,15/02/2022,,,,,BildHaus der Geschichte,6 K 3228/19,ECLI:DE:VGK:2022:0215.6K3228.19.00,,,German,NRWE - Case Law Data Base of Nordrhein-Westfalen (in German)
DE_302,MT_VG_Magdeburg_-_1_A_217_22_MD.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_VG_Magdeburg_-_1_A_217_22_MD.md,Germany,VG Magdeburg (Germany),VG Magdeburg - 1 A 217/22 MD,Article 6(1)(f) GDPRArticle 58(1)(a) GDPRArticle 58(2)(f) GDPRArticle 58(2)(g) GDPR,,18/03/2024,16/10/2024,,,,,1 A 217/22 MD,,,Unknown,German,openJur (in German)
DE_303,MT_VG_Mainz_-_1_K_467_19.MZ.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_VG_Mainz_-_1_K_467_19.MZ.md,Germany,VG Mainz (Germany),VG Mainz - 1 K 467/19.MZ,Article 4(2) GDPRArticle 4(15) GDPRArticle 6(1)(a) GDPRArticle 6(1)(b) GDPRArticle 6(1)(f) GDPRArticle 6(4) GDPRArticle 7 GDPRArticle 9(1) GDPRArticle 9(2)(f) GDPRArticle 9(2)(h) GDPRArticle 28 GDPRArticle 58(2)(b) GDPRArticle 5(1)(a) GDPR§ 20 German Federal Data Protection Act (Bundesdatenschutzgesetz - BDSG),"4,6,7,9,28",20/02/2020,,,,,Veterinarian (anonymous)Landesbeauftragter für den Datenschutz und die Informationsfreiheit Rheinland-Pfalz – LfDI,1 K 467/19.MZ,ECLI:DE:VGMAINZ:2020:0220.1K467.19.00,LFDI (Rhineland-Palatinate)‎,,German,Landesrecht Rheinland-Pfalz (in German)
DE_304,MT_VG_Mainz_-_1_K_473_19.MZ.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_VG_Mainz_-_1_K_473_19.MZ.md,Germany,VG Mainz (Germany),VG Mainz - 1 K 473/19.MZ,Article 15(1) GDPRArticle 17(1) GDPRArticle 51 GDPRArticle 55(3) GDPRArticle 77 GDPR§ 101 (2) VwGO§ 2 (3) DSG RP,"15,17,51,55,77",22/07/2020,,,,,,1 K 473/19.MZ,ECLI:DE:VGMAINZ:2020:0722.1K473.19.00,,,German,Justizportal Rheinland-Pfalz (in German)
DE_305,MT_VG_Mainz_-_1_K_584_19.MZ.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_VG_Mainz_-_1_K_584_19.MZ.md,Germany,VG Mainz (Germany),VG Mainz - 1 K 584/19.MZ,Article 9(1) GDPRArticle 58(2) GDPR§ 20(5) BDSG,"9,58",24/09/2020,,,,,,1 K 584/19.MZ,ECLI:DE:VGMAINZ:2020:0924.1K584.19.00,,,German German,landesrecht.rlp.de (in German) openjur.de (in German)
DE_306,MT_VG_München_-_M_32_K_20.2879.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_VG_München_-_M_32_K_20.2879.md,Germany,VG München (Germany),VG München - M 32 K 20.2879,Article 6(2) GDPRArticle 6(3) GDPRArticle 86 GDPR,"6,86",30/06/2021,,,,,,M 32 K 20.2879,,,,German,VG München (in German)
DE_307,MT_VG_München_-_M_3_E_22.667.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_VG_München_-_M_3_E_22.667.md,Germany,VG München (Germany),VG München - M 3 E 22.667,Article 6(1)(c) GDPRArticle 6(1)(e) GDPRArticle 6(2) GDPRArticle 6(3) GDPR16. BayIfSMV,6,04/05/2022,,,,,,M 3 E 22.667,,,Unknown,German,www.gesetze-bayern.de (in German)
DE_308,MT_VG_Neustadt_an_der_Weinstraße_-_3_L_763_22.NW.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_VG_Neustadt_an_der_Weinstraße_-_3_L_763_22.NW.md,Germany,VG Neustadt an der Weinstraße (Germany),VG Neustadt an der Weinstraße - 3 L 763/22.NW,Article 6(1)(e) GDPRArticle 4 GDPRArticle 46 GDPRArticle 89 GDPR§ 1 BStatGZensG 2022,"4,46,89",27/10/2022,,,,,,3 L 763/22.NW,ECLI:DE:VGNEUST:2022:1027.3L763.22.NW.00,,Unknown,German,Landesrecht Rheinland-Pfalz (in German)
DE_309,MT_VG_Osnabrück_-_1_B_72_21.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_VG_Osnabrück_-_1_B_72_21.md,Germany,VG Osnabrück (Germany),VG Osnabrück - 1 B 72/21,Article 6(1)(c) GDPRArticle 6(1)(e) GDPRArticle 6(3) GDPRArticle 85 GDPR§ 4 NPresseG,"6,85",17/12/2021,,,,,,1 B 72/21,,,,German,OpenJur (in German)
DE_310,MT_VG_Potsdam_-_11_K_4526_16.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_VG_Potsdam_-_11_K_4526_16.md,Germany,VG Potsdam (Germany),VG Potsdam - 11 K 4526/16,Article 2(1) GDPRArticle 4(1) GDPRArticle 15(1) GDPR,"2,4,15",19/11/2019,,,,,anonymous,11 K 4526/16,ECLI:DE:VGPOTSD:2019:1119.11K4526.16.00,,,German,Berlin-Brandenburg Court Decisions (in German)
DE_311,MT_VG_Potsdam_-_1_L_134_20.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_VG_Potsdam_-_1_L_134_20.md,Germany,VG Potsdam (Germany),VG Potsdam - 1 L 134/20,Article 6(1)(e) GDPR§ 5 (1) Bbgdsg§ 3 BDSG,,22/07/2020,,,,,,1 L 134/20,ECLI:DE:VGPOTSD:2020:0722.1L134.20.00,,Unknown,German,Landesarbeitsgerichts Berlin-Brandenburg (in German)
DE_312,MT_VG_Regensburg_-_RN_9_K_19.1061.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_VG_Regensburg_-_RN_9_K_19.1061.md,Germany,VG Regensburg (Germany),VG Regensburg - RN 9 K 19.1061,"Article 2 GDPRArticle 12 GDPRArticle 21 GDPRArticle 77(1) GDPRArticle 78(1) GDPRArticle 2, 20, 24 Bavarian Data protection Act (Bayrisches Datenschutzgesetz - BayDSG)§ 823 (2) German Civil Code (Bürgerliches Gesetzbuch - BGB)§ 1004 (1) German Civil Code (Bürgerliches Gesetzbuch - BGB)","2,12,21,77,78",06/08/2020,,,,,,RN 9 K 19.1061,,,Unknown,German,Bayern.Recht - bayerische Staatskanzlei (in German)
DE_313,MT_VG_Regensburg_-_RN_9_K_19.1061_1.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_VG_Regensburg_-_RN_9_K_19.1061_1.md,Germany,VG Regensburg (Germany),VG Regensburg - RN 9 K 19.1061,"Article 2 GDPRArticle 12 GDPRArticle 21 GDPRArticle 77(1) GDPRArticle 78(1) GDPRArticle 2, 20, 24 Bavarian Data protection Act (Bayrisches Datenschutzgesetz - BayDSG)§ 823 (2) German Civil Code (Bürgerliches Gesetzbuch - BGB)§ 1004 (1) German Civil Code (Bürgerliches Gesetzbuch - BGB)","2,12,21,77,78",06/08/2020,,,,,,RN 9 K 19.1061,,,Unknown,German,Bayern.Recht - bayerische Staatskanzlei (in German)
DE_314,MT_VG_Schwerin_-_1_A_1254_20_SN.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_VG_Schwerin_-_1_A_1254_20_SN.md,Germany,VG Schwerin (Germany),VG Schwerin - 1 A 1254/20 SN,Article 4(7) GDPRArticle 4(8) GDPRArticle 15 GDPRArticle 57(1)(f) GDPRArticle 57(1)(a) GDPRArticle 78(1) GDPRArticle 78(2) GDPR§ 166 BGB,"4,15,78",16/03/2021,,,,,,1 A 1254/20 SN,ECLI:DE:VGSCHWE:2021:0316.1A1254.20SN.00,,,German,Landesrecht M-V (in German)
DE_315,MT_VG_Schwerin_-_1_A_1343_19_SN.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_VG_Schwerin_-_1_A_1343_19_SN.md,Germany,VG Schwerin (Germany),VG Schwerin - 1 A 1343/19 SN,Article 4(1) GDPRArticle 15(1) GDPRArticle 15(3) GDPRArticle 15(4) GDPRArticle 58(2) GDPR§ 2 UrhG§ 17 UrhG§ 19a UrhG§ 31 UrhG,"4,15,58",29/04/2021,,,,,,1 A 1343/19 SN,ECLI:DE:VGSCHWE:2021:0429.1A1343.19.00,,,German,landesrecht-mv.de (in German)
DE_316,MT_VG_Stuttgart_-_14_K_870_22.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_VG_Stuttgart_-_14_K_870_22.md,Germany,VG Stuttgart (Germany),VG Stuttgart - 14 K 870/22,Article 4(15) GDPRArticle 9(1) GDPRArticle 9(2)(b) GDPRArticle 9(2)(f) GDPRArticle 9(2)(h) GDPRArticle 82(1) GDPRArticle 34 GG,"4,9,82",20/06/2024,,,,,,14 K 870/22,ECLI:DE:VGSTUTT:2024:0620.14K870.22.00,,Unknown,German,Landesrecht BW (in German)
DE_317,MT_VG_Stuttgart_-_1_K_6024_20.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_VG_Stuttgart_-_1_K_6024_20.md,Germany,VG Stuttgart (Germany),VG Stuttgart - 1 K 6024/20,Article 5(1) GDPRArticle 6(1)(f) GDPRArticle 17(1)(d) GDPRArticle 58(2)(g) GDPR,5,02/02/2023,,,,,,1 K 6024/20,ECLI:DE:VGSTUTT:2023:0202.1K6024.20.00,,,German,Landesrecht BW (in German)
DE_318,MT_VG_Stuttgart_-_4_K_836_21.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_VG_Stuttgart_-_4_K_836_21.md,Germany,VG Stuttgart (Germany),VG Stuttgart - 4 K 836/21,Article 2 GDPRArticle 16 GDPR,"2,16",26/07/2022,,,,,,4 K 836/21,,,Unknown,German,Landesrechtsprechung Baden-Württemberg (in German)
DE_319,MT_VG_Stuttgart_-_4_K_836_21_1.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_VG_Stuttgart_-_4_K_836_21_1.md,Germany,VG Stuttgart (Germany),VG Stuttgart - 4 K 836/21,Article 2 GDPRArticle 16 GDPR,"2,16",26/07/2022,,,,,,4 K 836/21,,,Unknown,German,Landesrechtsprechung Baden-Württemberg (in German)
DE_320,MT_VG_Weimar_-_3_K_1832_20_We.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_VG_Weimar_-_3_K_1832_20_We.md,Germany,VG Weimar (Germany),VG Weimar - 3 K 1832/20 We,Article 80 GDPR,80,13/04/2022,,,,,Commissioner for Data Protection and Information Security of the State Thüringen,3 K 1832/20 We,,,,German,OpenJur (in German)
DE_321,MT_VG_Wiesbaden_-_6_K_361_21.WI.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_VG_Wiesbaden_-_6_K_361_21.WI.md,Germany,VG Wiesbaden (Germany),VG Wiesbaden - 6 K 361/21.WI,Article 4(7) GDPRArticle 5 GDPRArticle 6(1)(f) GDPRArticle 9(2)(f) GDPR§ 1 BRAO§ 138(2) ZPO§ 138(3) ZPO§ 3(1) BRAO,"4,5",19/01/2022,,,,,Der Hessische Landesbeauftragte für den Datenschutz und die Informationsfreiheit,6 K 361/21.WI,ECLI:DE:VGWIESB:2022:0119.6K361.21.WI.00,,,German,Bürgerservice Hessenrecht (in German)
DE_322,MT_VG_Wiesbaden_-_6_K_549_21.WI.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_VG_Wiesbaden_-_6_K_549_21.WI.md,Germany,VG Wiesbaden (Germany),VG Wiesbaden - 6 K 549/21.WI,Article 6(1)(f) GDPRArticle 17(1)(a) GDPRArticle 28 GDPRArticle 58(2)(g) GDPRArticle 77(1) GDPR§ 2 (1) Rechtsdienstleistungsgesetz§ 28a (1) BDSG§ 31 (2) BDSG§ 506 (1) in connection with § 492 (1) BGB§ 494 BGB,"28,77",27/09/2021,,,,,Private IndividualHessian State Commissioner for Data Protection and Freedom of Information,6 K 549/21.WI,ECLI:DE:VGWIESB:2021:0927.6K549.21.WI.00,,Unknown,German,Bürgerservice Hessenrecht (in German)
DE_323,MT_VG_Wiesbaden_-_6_K_788_20.WI.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_VG_Wiesbaden_-_6_K_788_20.WI.md,Germany,VG Wiesbaden (Germany),VG Wiesbaden - 6 K 788/20.WI,Article 4(4) GDPRArticle 6 GDPRArticle 15(1)(h) GDPRArticle 21(1) GDPRArticle 22 GDPR§ 31 BDSG,"4,6,21,22",01/10/2021,,,,,,6 K 788/20.WI,ECLI:DE:VGWIESB:2021:1001.6K788.20.WI.00,,,German,Bürgerservice Hessenrecht (in German)
DE_324,MT_VG_Wiesbaden_-_6_L_738_21.WI.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_VG_Wiesbaden_-_6_L_738_21.WI.md,Germany,VG Wiesbaden (Germany),VG Wiesbaden - 6 L 738/21.WI,Article 4(7) GDPRArticle 24 GDPRArticle 48 GDPRArticle 49 GDPRArticle 79 GDPR,"4,24,48,49,79",01/12/2021,,,,,RheinMain University of Applied Sciences,6 L 738/21.WI,,,Pending,German,rewis.io (in German)
SI_2,MT_VSL_-_VSL00035084.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_VSL_-_VSL00035084.md,Slovenia,VSL (Slovenia),VSL - VSL00035084,Article 6(1)(c) GDPRArticle 6(2) GDPR,6,18/06/2020,30/07/2020,,,,,VSL00035084,ECLI:SI:VSLJ:2020:PRP.345.2019,,,Slovenian,Sodna Praksa (in Slovenian)
SI_3,MT_VSL_-_VSL_Sodba_PRp_345_2019.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_VSL_-_VSL_Sodba_PRp_345_2019.md,Slovenia,VSL (Slovenia),VSL - VSL Sodba PRp 345/2019,"Article 6(1)(c) GDPRArticle 6(2) GDPRArticle 83(5)(a) GDPRArticle 10 of ZOdvArticle 2, 2/2, 136, 136/1, 136 / 1-1Article 8 of ZVOP-1Articles 8, 91, 91/1, 91 / 1-1, 91/2.Article 10, 10/1",6,18/06/2020,,,,,,VSL Sodba PRp 345/2019,ECLI:SI:VSLJ:2020:PRP.345.2019,,,Slovenian,[SOVS=SOVS&database[IESP]=IESP&database[UPRS]=UPRS&database[NEGM]=NEGM&_submit=i%C5%A1%C4%8Di&rowsPerPage=20&page=0&id=2015081111438757 Sodna Praksa (in Slovenian)]
SI_4,MT_VSL_Slovenia_-_9267_2022.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_VSL_Slovenia_-_9267_2022.md,Slovenia,VSL (Slovenia),VSL (Slovenia) - 9267/2022,Article 12 GDPR,12,27/07/2023,,,,,,9267/2022,ECLI:SI:VSLJ:2023:V.KP.9267.2022,,,Slovenian,VSL (Slovenia) (in Slovenian)
SI_5,MT_VSRS_-_II_Ips_23_2020.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_VSRS_-_II_Ips_23_2020.md,Slovenia,VSRS (Slovenia),VSRS - II Ips 23/2020,Article 17 GDPR,17,28/08/2020,,,,,,II Ips 23/2020,ECLI:SI:VSRS:2020:II.IPS.23.2020,VSM (Slovenia)VSM Sodba I Cp 374/2019,,Slovenian,Sodna praksa (in Slovenian)
SI_6,MT_VSRS_-_VSRS_Sodba_IV_Ips_2_2021.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_VSRS_-_VSRS_Sodba_IV_Ips_2_2021.md,Slovenia,VSRS (Slovenia),VSRS - VSRS Sodba IV Ips 2/2021,Article 83 GDPRArticle 1&2 of the Minor Offences Act (ZP-1)Article 91 of the Personal Data Protection Act (ZVOP-1),83,16/03/2021,07/06/2021,,,,,VSRS Sodba IV Ips 2/2021,,IP (Slovenia)0603-35/2018/11,Unknown,Slovenian,Supreme Court (in Slovenian)
HR_6,MT_VUSRH_-_Usž-670_21-2.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_VUSRH_-_Usž-670_21-2.md,Croatia,VUSRH (Croatia),VUSRH - Usž-670/21-2,Article 4(1) GDPRArticle 15(3) GDPR,"4,15",13/10/2020,,,,,,Usž-670/21-2,,Administrative Court in ZagrebUsI-2457/19-14,,Croatian,VSRH (in Croatian)
DE_325,MT_VerfGH_Saarland_-_VerfGH_Lv_15_20.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_VerfGH_Saarland_-_VerfGH_Lv_15_20.md,Germany,VerfGH Saarland (Germany),VerfGH Saarland - VerfGH Lv 15/20,Article 6(1)(a) GDPRArticle 6(1)(c) GDPRArticle 6(1)(d) GDPRArticle 6(1)(e) GDPRArticle 6(3) GDPRArt. 2 § 3 CP-VO (Verordnung zur Änderung infektionsrechtlicher Verordnungen zur Bekämpfung der Corona-Pandemie vom 8. August 2020)§ 32 IfSG in conjunction with § 28 IfSG (Gesetz zur Verhütung und Bekämpfung von Infektionskrankheiten beim Menschen),6,28/08/2020,,,,,,VerfGH Lv 15/20,,OVG Saarland (Germany)OVG 2 B 175/20,,German,Verfassungsgerichtshof des Saarlandes (in German)
AT_156,MT_VfGH_-_G_287_2022-16_G_288_2022-14.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_VfGH_-_G_287_2022-16_G_288_2022-14.md,Austria,VfGH (Austria),"VfGH - G 287/2022-16, G 288/2022-14",Article 85 GDPR§ 1(1) DSG§ 1(2) DSG§ 9(1) DSG,85,14/12/2022,09/01/2023,,,,,"G 287/2022-16, G 288/2022-14",,BVwG (Austria)G 287/2022 and G 288/2022,Unknown,German,Verfassungsgerichtshof Österreich (in German)
AT_157,MT_VwGH_-_2021_04_0030-4.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_VwGH_-_2021_04_0030-4.md,Austria,VwGH (Austria),VwGH - 2021/04/0030-4,Article 5 GDPRArticle 14 GDPRArticle 15(1)(d) GDPRArticle 77 GDPR,"5,14,77",06/03/2024,,,,,,2021/04/0030-4,,BVerwG (Germany)W211 2222613-2/11E,,German,noyb (in German)
AT_158,MT_VwGH_-_Ra_2020_04_0187.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_VwGH_-_Ra_2020_04_0187.md,Austria,VwGH (Austria),VwGH - Ra 2020/04/0187,Article 83 GDPR,83,24/02/2022,24/03/2022,,,,,Ra 2020/04/0187,ECLI:AT:VWGH:2022:RA2020040187.L00,,Not appealed,German,Rechtsinformationssystem des Bundes (in German)
AT_159,MT_VwGH_-_Ra_2023_04_0042.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_VwGH_-_Ra_2023_04_0042.md,Austria,VwGH (Austria),VwGH - Ra 2023/04/0042,Article 5(1)(e) GDPRArticle 6 GDPR§25(9) AMSG,6,03/09/2024,01/10/2024,,,,Arbeitsmarktservice Österreich,Ra 2023/04/0042,ECLI:AT:VWGH:2024:RA2023040042.L00,BVwG (Austria),,German,RIS (in German)
AT_160,MT_VwGH_-_Ra_2023_04_0248.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_VwGH_-_Ra_2023_04_0248.md,Austria,VwGH (Austria),VwGH - Ra 2023/04/0248,Article 16 GDPR§ 25 AMSG§ 38 AVG,16,27/11/2023,09/01/2024,,,,ArbeitsmarktserviceDatenschutzbehördeS. P.,Ra 2023/04/0248,ECLI:AT:VWGH:2023:RA2023040248.L00,BVwG (Austria)W256 2275675-1/4E,Appeal not possible,German,Rechtsinformationssystem des Bundes (in German)
AT_161,MT_VwGH_-_Ra_2023_04_0259.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_VwGH_-_Ra_2023_04_0259.md,Austria,VwGH (Austria),VwGH - Ra 2023/04/0259,Article 57(1)(f) GDPRArticle 58 GDPR,58,13/06/2024,09/07/2024,,,,DSB,Ra 2023/04/0259,ECLI:AT:VWGH:2024:RA2023040259.L00,BVwG (Austria)W176 2273922-1/5E,,German,Rechtsinformationsystem des Bundes (in German)
AT_162,MT_VwGH_-_Ra_2024_04_0408.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_VwGH_-_Ra_2024_04_0408.md,Austria,VwGH (Austria),VwGH - Ra 2024/04/0408,Article 5 GDPRArticle 6 GDPRArticle 9 GDPRArticle 9(2)(h) GDPRArticle 9(2) GDPRArticle 9(2)(a) GDPRArticle 9(2)(c) GDPRparagraph 1(1) Datenschutzgesetz – DSGparagraph 1(2) Datenschutzgesetz – DSGparagraph 1(3) Bundesgesetz über die gehobenen medizinisch-technischen Diensteparagraph 11b(2) Bundesgesetz über die gehobenen medizinisch-technischen Diensteparagraph 2(3) Bundesgesetz über die gehobenen medizinisch-technischen Dienste,"5,6,9",26/11/2024,,,,,,Ra 2024/04/0408,,,Not appealed,German,Verwaltungsgerichtshof (VwGH) (in German)
AT_163,MT_VwGH_-_Ra_2024_04_0424.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_VwGH_-_Ra_2024_04_0424.md,Austria,VwGH (Austria),VwGH - Ra 2024/04/0424,Article 7(3) GDPR,7,16/01/2025,11/02/2025,,,,,Ra 2024/04/0424,,BVwG (Austria)W 108 2284491-1,Not appealed,German,ris (in German)
AT_164,MT_VwGH_-_Ro_2019_04_0229.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_VwGH_-_Ro_2019_04_0229.md,Austria,VwGH (Austria),VwGH - Ro 2019/04/0229,Article 4(7) GDPRArticle 83 GDPRArticle I EVGVArticle II EVGV§ 3 VbVG§ 30 DSG (Austrian Data Protection Act)§ 31 VStG§ 32 VStG§ 44a VStG§ 9 VStG§ 99d BWG (Austrian Banking Act)§ 50 VwGVG,"4,83",12/05/2020,23/06/2020,,,,,Ro 2019/04/0229,ECLI:AT:VWGH:2020:RO2019040229.J00,BVwG (Austria)‎W211 2208885- 1/19E,Not appealed,German,Rechtsinformationssystem des Bundes (in German)
AT_165,MT_VwGH_-_Ro_2019_04_0232.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_VwGH_-_Ro_2019_04_0232.md,Austria,VwGH (Austria),VwGH - Ro 2019/04/0232,Article 17 GDPR,17,28/03/2023,25/04/2023,,,,,Ro 2019/04/0232,ECLI:AT:VWGH:2023:RO2019040232.J00,BVwG (Austria),Not appealed,German,VwGH (Austria) (in German)
AT_166,MT_VwGH_-_Ro_2020_04_0031-9.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_VwGH_-_Ro_2020_04_0031-9.md,Austria,VwGH (Austria),VwGH - Ro 2020/04/0031-9,Article 6(1)(f) GDPRArticle 17 GDPRArticle 7 CFRArticle 8 CFR,17,01/02/2024,,,,,Austrian Data Protection AuthorityK GmbH,Ro 2020/04/0031-9,ECLI:AT:VWGH:2024:RO2020040031.J00,BVwG (Austria)W211 2225136-1/6E,Unknown,German,RIS (in German)
AT_167,MT_VwGH_-_Ro_2021_04_0010-11.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_VwGH_-_Ro_2021_04_0010-11.md,Austria,VwGH (Austria),VwGH - Ro 2021/04/0010-11,Article 4(4) GDPRArticle 9(2)(g) GDPRArticle 22 GDPRArticle 1 §2 DSG§25(1) AMSG§38(c) AMSG,"4,22",21/12/2023,20/02/2024,,,,Austrian Data Protection AuthorityPublic Employment Service Austria,Ro 2021/04/0010-11,ECLI:AT:VWGH:2023:RO2021040010.J09,BVwG (Austria)W256 2235360-1,Unknown,German,VwGH (in German)
AT_168,MT_VwGH_-_Ro_2021_04_0010.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_VwGH_-_Ro_2021_04_0010.md,Austria,VwGH (Austria),VwGH - Ro 2021/04/0010,Article 4 GDPRArticle 5 GDPRArticle 6 GDPRArticle 9 GDPRArticle 9(2)(g) GDPRArticle 22 GDPRArticle 57 GDPRArticle 58 GDPR§ 1 (2) DSG§ 25 AMSG§ 29 AMSG§ 31 AMSG§ 4 AMSG,"4,5,6,9,22,57,58",21/12/2023,,,,,Public Employment Service Austria (respondent in the initial trial before the DSB)DSB (Austria)Minister of Justice (Austria),Ro 2021/04/0010,ECLI:AT:VWGH:2023:RO2021040010.J00,BVwG (Austria)BVwG - W256 2235360-1,Not appealed,German,Rechtsinformationssystem des Bundes (RIS) (in German)
AT_169,MT_VwGH_-_Ro_2021_04_0033.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_VwGH_-_Ro_2021_04_0033.md,Austria,VwGH (Austria),VwGH - Ro 2021/04/0033,Article 6(1)(a) GDPRArticle 6(1)(f) GDPRArticle 58(2)(f) GDPR,,08/02/2022,14/03/2022,,,,J*Club,Ro 2021/04/0033,ECLI:AT:VWGH:2022:RO2021040033.J00,BVwG (Austria)W256 2227693-1,,German,Rechtsinformationssystem des Bundes (in German)
PL_22,MT_WSA_Kielce_-_I_SA_Ke_31_21.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_WSA_Kielce_-_I_SA_Ke_31_21.md,Poland,WSA Kielce (Poland),WSA Kielce - I SA/Ke 31/21,Article 15 GDPRArticle 16 GDPRArticle 18 GDPRArticle 21 GDPRArticle 34(1) GDPRArticle 75 GDPRArticle 76 GDPR,"15,16,18,21,34,75,76",25/03/2021,,,,,,I SA/Ke 31/21,,SKO Kielce (Poland),,Polish,Centralna Baza Orzeczeń Sądów Administracyjnych (in Polish)
PL_23,MT_WSA_Rzeszów_-_II_SA_Rz_1539_21.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_WSA_Rzeszów_-_II_SA_Rz_1539_21.md,Poland,WSA Rzeszów (Poland),WSA Rzeszów - II SA/Rz 1539/21,Article 6(1)(e) GDPR,,27/01/2022,,,,,,II SA/Rz 1539/21,,,,Polish,Centralna Baza Orzeczeń Sądów Administracyjnych (in Polish)
PL_24,MT_WSA_Warsaw_-_1592_23.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_WSA_Warsaw_-_1592_23.md,Poland,WSA Warsaw (Poland),WSA Warsaw - 1592/23,Article 6(1)(b) GDPRArticle 6(1)(f) GDPRArticle 15 GDPRArticle 17 GDPR,"15,17",10/04/2024,,,,,,1592/23,,UODO (Poland),Unknown,Polish,Centralna Baza Orzeczeń Sądów Administracyjnych (in Polish)
